Year,Country,Code,Earths,HDI,Population,BiocapPerCap,BiocapTotGHA,EFConsPerCap,EFConsTotGHA,DeRe,Percentage,Region,Income,id
2013,Mauritania,MR,1.4375257756264477,0.5080000162124634,3946170.0,4.34815204795276,17158546.8273704,2.4069184505583197,9498109.19399924,1.94123359739444,0.44645025656552895,Africa,LM,MRT
2014,Mauritania,MR,1.3692032573251929,0.5139999985694885,4063920.0,4.25093184836563,17275446.625106,2.28110133058184,9270213.141167099,1.9698305177837896,0.4633879318816031,Africa,LM,MRT
2015,Mauritania,MR,1.3862172759092153,0.5139999985694885,4182341.0,4.1555999728818,17380131.34127,2.28094649329117,9539693.4003535,1.8746534795906296,0.4511149994763829,Africa,LM,MRT
2016,Mauritania,MR,1.420829129053956,0.5159999728202821,4301018.0,4.02300089587143,17303007.3917352,2.31559728270733,9959430.27009639,1.7074036131641002,0.4244104481598074,Africa,LM,MRT
1990,Malta,MT,2.582351115355681,0.7400000095367432,364431.0,0.685861382219234,249949.14921609106,5.34165311123548,1946663.98367654,-4.655791729016246,-6.788240087160982,EU-28,HI,MLT
1991,Malta,MT,2.907346609493181,0.7450000047683716,367528.0,0.6747568627493841,247992.05046616,5.87134199311759,2157882.66891938,-5.196585130368206,-7.701418714281836,EU-28,HI,MLT
1992,Malta,MT,3.0271245879901536,0.7490000128746033,370642.0,0.6784382575622121,251457.711499933,6.117321563258481,2267336.28839484,-5.438883305696268,-8.01676975770714,EU-28,HI,MLT
1993,Malta,MT,3.3638562958666016,0.753000020980835,373784.0,0.6715024266926639,250996.860763717,6.66521430760152,2491350.44197103,-5.993711880908856,-8.925823113446592,EU-28,HI,MLT
1994,Malta,MT,3.3247078163315247,0.7559999823570251,377006.0,0.677521372247177,255429.63057053305,6.54083011892967,2465932.27806443,-5.863308746682494,-8.65405725465943,EU-28,HI,MLT
1995,Malta,MT,3.6452845572466432,0.7590000033378601,380305.0,0.673115421670771,255989.155508458,7.03704468877953,2676223.22882544,-6.363929267108759,-9.454439851210893,EU-28,HI,MLT
1996,Malta,MT,3.662214927573757,0.7630000114440918,383710.0,0.667583149029539,256158.324409679,7.08689368573707,2719311.91559722,-6.419310536707531,-9.615746811523387,EU-28,HI,MLT
1997,Malta,MT,3.4648696118359874,0.7680000066757202,387184.0,0.670530013810525,259618.486482773,6.639724406715652,2570794.99146976,-5.969194392905124,-8.90220313775823,EU-28,HI,MLT
1998,Malta,MT,4.046022608264522,0.7760000228881836,390605.0,0.6727068147979909,262762.652784747,7.70271162804339,3008717.76009641,-7.030004813245399,-10.450324953756354,EU-28,HI,MLT
1999,Malta,MT,4.5402318877175,0.7799999713897705,393805.0,0.666274182074973,262382.099392097,8.56005000589686,3370990.42987653,-7.893775823821888,-11.847638759224253,EU-28,HI,MLT
2000,Malta,MT,3.4759631789659764,0.7829999923706055,396668.0,0.6609058090377979,262160.184975343,6.46269808889151,2563545.5207909998,-5.8017922798537125,-8.778546353375901,EU-28,HI,MLT
2001,Malta,MT,3.6786169868712353,0.7879999876022339,399155.0,0.6521137031613969,260294.44438935,6.78997747766469,2710253.4518087003,-6.137863774503293,-9.41226007787814,EU-28,HI,MLT
2002,Malta,MT,4.224604933994836,0.7919999957084656,401303.0,0.6498792999953321,260798.518596518,7.68792994889776,3085189.42172915,-7.038050648902428,-10.829781236227989,EU-28,HI,MLT
2003,Malta,MT,3.814913867109812,0.8000000119209291,403211.0,0.6391139887416409,257697.789578304,6.841837496245768,2758704.12867653,-6.202723507504128,-9.705191275372867,EU-28,HI,MLT
2004,Malta,MT,3.2656821956840374,0.8090000152587891,405007.0,0.645805671744401,261555.810285817,5.91128993277161,2394113.73397229,-5.2654842610272095,-8.153357103235848,EU-28,HI,MLT
2005,Malta,MT,3.504150839491234,0.8240000009536743,406787.0,0.637541383963186,259343.53886444602,6.21713160073798,2529048.23354097,-5.579590216774794,-8.751730251752535,EU-28,HI,MLT
2006,Malta,MT,3.7852037338338778,0.8220000267028809,408563.0,0.636062078265552,259871.423428556,6.64938129915465,2716691.09380408,-6.013319220889097,-9.453981657398186,EU-28,HI,MLT
2007,Malta,MT,3.63298843760434,0.8270000219345093,410324.0,0.6253796264605219,256608.27305407892,6.32624586907503,2595810.54241671,-5.700866242614508,-9.115849000198256,EU-28,HI,MLT
2008,Malta,MT,3.8552513790791436,0.8289999961853027,412128.0,0.637259036661976,262632.286349356,6.7354950677642,2775886.04880002,-6.098236031102222,-9.569477528393117,EU-28,HI,MLT
2009,Malta,MT,3.3505274039249104,0.8299999833106995,414045.0,0.624949616130834,258757.27220254892,5.7584779546243,2384269.08204573,-5.1335283384934645,-8.214307531343062,EU-28,HI,MLT
2010,Malta,MT,3.2987527461361528,0.8429999947547913,416110.0,0.622315572884688,258951.723917097,5.61051219147457,2334590.14580925,-4.988196618589883,-8.015542011053244,EU-28,HI,MLT
2011,Malta,MT,3.15243434647958,0.8429999947547913,418367.0,0.616438670984956,257897.600172922,5.33463400713065,2231834.84910444,-4.718195336145693,-7.653957414136403,EU-28,HI,MLT
2012,Malta,MT,3.225461010143009,0.8489999771118164,420789.0,0.60519370864985,254658.85635557602,5.37506814487147,2261769.55748595,-4.769874436221619,-7.881566460535284,EU-28,HI,MLT
2013,Malta,MT,2.9884182688181578,0.8560000061988831,423246.0,0.6057678613248371,256388.825565325,5.0036522413446525,2117775.80753451,-4.397884380019812,-7.2600160239625025,EU-28,HI,MLT
2014,Malta,MT,3.1337442414889614,0.8619999885559082,425570.0,0.6075139480798311,258539.715333899,5.2208378271962195,2221831.99235845,-4.61332387911639,-7.593774420649469,EU-28,HI,MLT
2015,Malta,MT,3.163796479064755,0.8709999918937683,427616.0,0.604136851708693,258338.582357827,5.2058581362553396,2226108.21881239,-4.601721284546646,-7.617018017575821,EU-28,HI,MLT
2016,Malta,MT,3.5542249491120965,0.875,429362.0,0.5980821750101729,256793.7585346861,5.792500636423839,2487079.65542784,-5.194418461413667,-8.685125018690472,EU-28,HI,MLT
1990,Mauritius,MU,1.1094544527628154,0.6190000176429749,1055868.0,0.920763320856283,972206.363096608,2.2949322399011898,2423150.09293875,-1.3741689190449071,-1.4924236097577936,Africa,UM,MUS
1991,Mauritius,MU,1.2135127764478573,0.6259999871253967,1068439.0,0.9040306994187072,965902.5075163741,2.45067048430977,2618394.22866196,-1.5466397848910631,-1.7108266189251702,Africa,UM,MUS
1992,Mauritius,MU,1.2098561019139706,0.6330000162124634,1082956.0,0.907569721179355,982861.669796453,2.44492045356881,2647750.95889217,-1.5373507323894549,-1.6939202537428435,Africa,UM,MUS
1993,Mauritius,MU,1.2822537244552863,0.6380000114440918,1098592.0,0.888045283413391,975597.6375520059,2.5406840002994104,2791169.94904914,-1.652638716886019,-1.8609847355235647,Africa,UM,MUS
1994,Mauritius,MU,1.336629498290869,0.6430000066757202,1114137.0,0.847426418425883,944151.6822384859,2.62960445345763,2929747.54429488,-1.7821780350317469,-2.103047528707201,Africa,UM,MUS
1995,Mauritius,MU,1.3113730855043368,0.6480000019073486,1128673.0,0.840220595534385,948331.816485551,2.53154201309512,2857275.63516947,-1.6913214175607352,-2.0129492499348283,Africa,UM,MUS
1996,Mauritius,MU,1.2652871096698768,0.6520000100135803,1141948.0,0.8366505091611999,955413.008084557,2.44850600128612,2796071.30861273,-1.6118554921249202,-1.9265577137351133,Africa,UM,MUS
1997,Mauritius,MU,1.245143284871761,0.656000018119812,1154140.0,0.8449860130598609,975232.169490633,2.3860661971751203,2753854.47575984,-1.5410801841152588,-1.8237937200104688,Africa,UM,MUS
1998,Mauritius,MU,1.4046853146286298,0.6620000004768372,1165283.0,0.8383002911130769,976854.587787825,2.67420302709894,3116195.38176364,-1.8359027359858628,-2.1900299396868763,Africa,UM,MUS
1999,Mauritius,MU,1.3561517160808514,0.6669999957084656,1175574.0,0.763637583035971,897709.3924739059,2.5568576214443,3005764.97671006,-1.7932200384083292,-2.348260586231336,Africa,UM,MUS
2000,Mauritius,MU,1.3145301114718393,0.6729999780654907,1185145.0,0.8023965813858069,950960.32801915,2.44404523344997,2896560.26809231,-1.641648652064163,-2.045931762606586,Africa,UM,MUS
2001,Mauritius,MU,1.305570789350295,0.6819999814033508,1193917.0,0.8272850147491999,987712.1611646641,2.40981768061838,2877129.63114409,-1.5825326658691805,-1.9129231614922235,Africa,UM,MUS
2002,Mauritius,MU,1.4750151303655392,0.6869999766349792,1201812.0,0.782619273440144,940559.714869697,2.6842304009458,3225935.09543979,-1.901611127505656,-2.429803599324588,Africa,UM,MUS
2003,Mauritius,MU,1.4234134489772816,0.6949999928474426,1208994.0,0.78171666109254,945087.618460318,2.55281347026883,3086325.9324904997,-1.77109680917629,-2.265650583295713,Africa,UM,MUS
2004,Mauritius,MU,1.5880190628548356,0.7039999961853027,1215677.0,0.790951217245836,961543.6182641492,2.8745115221896,3494486.32168816,-2.0835603049437643,-2.6342462841120726,Africa,UM,MUS
2005,Mauritius,MU,1.7222596007792923,0.7129999995231628,1222003.0,0.7635785899946709,933093.0369734879,3.05566600273233,3734023.8553389,-2.2920874127376587,-3.0017701422896828,Africa,UM,MUS
2006,Mauritius,MU,1.7876371962426334,0.7200000286102295,1228098.0,0.748068521457327,918702.932938352,3.1403016001808397,3856604.31851457,-2.392233078723513,-3.197879619454053,Africa,UM,MUS
2007,Mauritius,MU,1.7346687657713342,0.7279999852180481,1233911.0,0.7243145561978441,893738.998794927,3.02063750054509,3727194.92154204,-2.296322944347246,-3.1703393569796123,Africa,UM,MUS
2008,Mauritius,MU,1.889149456383535,0.734000027179718,1239293.0,0.733204490243905,908653.021355169,3.30052585281223,4090308.81305846,-2.5673213625683253,-3.5015079650075385,Africa,UM,MUS
2009,Mauritius,MU,1.8586912159355111,0.7409999966621399,1244024.0,0.7411372824099379,921989.6165389492,3.1944918220577403,3974011.77886869,-2.453354539647802,-3.310256544739308,Africa,UM,MUS
2010,Mauritius,MU,1.884549730964742,0.7490000128746033,1247955.0,0.7268694103762691,907096.645187395,3.2052384809387005,3999977.20578166,-2.4783690705624317,-3.409648329098739,Africa,UM,MUS
2011,Mauritius,MU,1.93931005624096,0.7580000162124634,1251023.0,0.720127952642476,900894.48537979,3.2817525249801403,4105538.10789738,-2.561624572337664,-3.5571797524841267,Africa,UM,MUS
2012,Mauritius,MU,1.9789216104323917,0.7670000195503235,1253371.0,0.7083828362106891,887865.7919624909,3.2977730860746903,4133329.83679102,-2.589390249864001,-3.6553543049056287,Africa,UM,MUS
2013,Mauritius,MU,2.006047471043706,0.7720000147819519,1255290.0,0.70748632062924,888100.5310588629,3.3588216313177597,4216295.33678084,-2.65133531068852,-3.747542861790481,Africa,UM,MUS
2014,Mauritius,MU,2.123144193019304,0.7820000052452087,1257219.0,0.718413960552259,903204.378438227,3.5371717221697905,4447002.92891823,-2.818757761617531,-3.9235843349295374,Africa,UM,MUS
2015,Mauritius,MU,2.1164590105365897,0.7820000052452087,1259456.0,0.715593654628083,901261.556305008,3.4825202673308,4386094.8398565,-2.766926612702717,-3.866617031618002,Africa,UM,MUS
2016,Mauritius,MU,2.161328716309107,0.7879999876022339,1262132.0,0.7083436692499009,894021.798729087,3.5224270112304503,4445760.82088364,-2.814083341980549,-3.972765571492319,Africa,UM,MUS
1990,Malawi,MW,0.33685298902266875,0.3400000035762787,9437553.0,0.600222263799411,5664627.50848922,0.6967882121614879,6575973.45559321,-0.096565948362077,-0.16088364958476195,Africa,LI,MWI
1991,Malawi,MW,0.3459700692314522,0.34599998593330383,9641153.0,0.601700549001038,5801085.48304063,0.6986812611911211,6736091.11425514,-0.09698071219008296,-0.16117770268133108,Africa,LI,MWI
1992,Malawi,MW,0.3307856223583817,0.35499998927116394,9729717.0,0.514527127656411,5006204.74381013,0.668463408640975,6503961.61353931,-0.15393628098456402,-0.2991801067627265,Africa,LI,MWI
1993,Malawi,MW,0.3838900769881749,0.3630000054836273,9755857.0,0.643108171576298,6274073.51284706,0.760647723516576,7420772.96736164,-0.117539551940278,-0.18276793412868828,Africa,LI,MWI
1994,Malawi,MW,0.3413279977397968,0.3639999926090241,9796976.0,0.533526802926617,5226951.6678267,0.6715081659457921,6578752.38637705,-0.13798136301917496,-0.2586212393872054,Africa,LI,MWI
1995,Malawi,MW,0.3748247296025988,0.39800000190734863,9909088.0,0.601874330401859,5964026.81459889,0.72358092523385,7170028.39736597,-0.12170659483199098,-0.202212635901468,Africa,LI,MWI
1996,Malawi,MW,0.3888747908971264,0.3849999904632568,10109789.0,0.638075373270342,6450814.28406441,0.7525266415690629,7607893.69395705,-0.114451268298721,-0.17936951196238984,Africa,LI,MWI
1997,Malawi,MW,0.3683406826723936,0.40400001406669617,10381862.0,0.59095488641,6135234.76606174,0.7058506941709309,7328071.59753611,-0.11489580776093099,-0.19442399141314004,Africa,LI,MWI
1998,Malawi,MW,0.3902667951305049,0.40400001406669617,10704744.0,0.61933817601411,6629829.49374273,0.7429796795377751,7953374.72066124,-0.123641503523665,-0.1996348817368044,Africa,LI,MWI
1999,Malawi,MW,0.4019562868655381,0.4050000011920929,11044356.0,0.6389911099064061,7057273.66385621,0.757839247167483,8369880.077447501,-0.118848137261077,-0.1859934127698348,Africa,LI,MWI
2000,Malawi,MW,0.4134124445847733,0.39899998903274536,11376172.0,0.67375798373109,7664805.70611498,0.7686386989682591,8744187.71732746,-0.094880715237169,-0.1408231405463208,Africa,LI,MWI
2001,Malawi,MW,0.40866651440125934,0.4000000059604645,11695863.0,0.6629181395680172,7753424.52752597,0.7543151240163108,8822394.55363672,-0.09139698444829393,-0.13787069472537244,Africa,LI,MWI
2002,Malawi,MW,0.3854183681317118,0.3700000047683716,12013711.0,0.572395168583883,6876583.94861213,0.7013837889009841,8426214.56170877,-0.12898862031710098,-0.2253488977487728,Africa,LI,MWI
2003,Malawi,MW,0.3985942962194523,0.3740000128746033,12336687.0,0.602907885925335,7437893.83405053,0.714856874011159,8818974.93723395,-0.1119489880858241,-0.18568174459023087,Africa,LI,MWI
2004,Malawi,MW,0.3807547458500059,0.375,12676038.0,0.576543116939522,7308260.55032538,0.6892133285268148,8736468.1524059,-0.11267021158729308,-0.19542373896575704,Africa,LI,MWI
2005,Malawi,MW,0.3500868071247846,0.3799999952316284,13039711.0,0.495527086931105,6461524.65223816,0.6211307250383579,8099358.43659726,-0.125603638107253,-0.2534748178654382,Africa,LI,MWI
2006,Malawi,MW,0.41951626439249545,0.3889999985694885,13429262.0,0.6172696671497651,8289499.42049386,0.736954679138838,9896785.32862273,-0.11968501198907312,-0.1938942059824796,Africa,LI,MWI
2007,Malawi,MW,0.4396354102480663,0.4000000059604645,13840969.0,0.667104200172898,9233389.23459309,0.7655520367730481,10596005.7409758,-0.09844783660015,-0.14757490145412755,Africa,LI,MWI
2008,Malawi,MW,0.4388457784165663,0.4169999957084656,14271234.0,0.616154845880143,8793269.15686744,0.7667057956516309,10941811.900650801,-0.15055094977148795,-0.2443394720955806,Africa,LI,MWI
2009,Malawi,MW,0.4736305127828096,0.4309999942779541,14714602.0,0.679480715810074,9998286.67543676,0.814018373137991,11977954.4354004,-0.134537657327917,-0.19800069994263456,Africa,LI,MWI
2010,Malawi,MW,0.4705747513147209,0.4410000145435333,15167095.0,0.6425366717608679,9745417.70327337,0.800352612769719,12139027.8005019,-0.157815941008851,-0.2456139049252353,Africa,LI,MWI
2011,Malawi,MW,0.4741174455904525,0.44999998807907104,15627618.0,0.6748473017871172,10546243.4297961,0.802314265940297,12538246.109004598,-0.12746696415317993,-0.18888267585218832,Africa,LI,MWI
2012,Malawi,MW,0.4961281634653665,0.4550000131130218,16097305.0,0.682251023771221,10982399.2717003,0.8267725695118671,13308805.9217244,-0.1445215457406459,-0.21183045639387446,Africa,LI,MWI
2013,Malawi,MW,0.5040885380491827,0.4609999954700471,16577146.0,0.67640575268659,11212845.5386399,0.8440196506506559,13991397.8211058,-0.167613897964066,-0.2478008167410269,Africa,LI,MWI
2014,Malawi,MW,0.4850102820025544,0.4679999947547913,17068838.0,0.6462224835787409,11030242.832570098,0.808030212974533,13792106.730493305,-0.16180772939579202,-0.2503901264773559,Africa,LI,MWI
2015,Malawi,MW,0.4654282854468411,0.4699999988079071,17573608.0,0.579528285401303,10184398.049950099,0.765837386402635,13458519.5945301,-0.186309101001332,-0.3214840512440554,Africa,LI,MWI
2016,Malawi,MW,0.4533588137356563,0.4740000069141388,18091574.0,0.540631157211174,9780882.43261762,0.738861848839417,13367192.7358453,-0.1982306916282429,-0.3666653114311958,Africa,LI,MWI
1990,Mexico,MX,1.2068688316438037,0.6499999761581421,85357872.0,1.7292610031117202,147606085.075539,2.4964361395585497,213090542.456143,-0.7671751364468302,-0.443643345374895,North America,UM,MEX
1991,Mexico,MX,1.2542617262441482,0.6539999842643738,87071520.0,1.66422518529587,144906583.22148898,2.5329623649315,220548832.558133,-0.8687371796356299,-0.5220069899862643,North America,UM,MEX
1992,Mexico,MX,1.2565172799041293,0.6579999923706055,88828312.0,1.6167610666768102,143614132.00671002,2.53921502982071,225554146.49837598,-0.9224539631439,-0.5705567644821931,North America,UM,MEX
1993,Mexico,MX,1.2848289392277972,0.6629999876022339,90600456.0,1.5983409544554998,144810489.644146,2.54578658401203,230649537.404782,-0.94744562955653,-0.5927681618339637,North America,UM,MEX
1994,Mexico,MX,1.3772798500393957,0.6700000166893005,92349152.0,1.57933186307699,145849878.624189,2.7095775096629797,250227048.63133198,-1.1302456465859902,-0.7156479730510525,North America,UM,MEX
1995,Mexico,MX,1.2836709052873687,0.6690000295639038,94045576.0,1.55148125971,145909988.382372,2.47806430042221,233051047.843762,-0.92658304071221,-0.5972247714325631,North America,UM,MEX
1996,Mexico,MX,1.5135766145745837,0.6769999861717224,95687456.0,1.5702266780413898,150251065.25508502,2.9289806209747304,280266833.169519,-1.3587539429333402,-0.8653234351031223,North America,UM,MEX
1997,Mexico,MX,1.5164943395548358,0.6830000281333923,97281744.0,1.5123168356305599,147120757.434751,2.9060558136422596,282706058.927427,-1.3937389780117,-0.9215919211998861,North America,UM,MEX
1998,Mexico,MX,1.5483269362466183,0.6899999976158142,98821456.0,1.504629557423,148689749.808877,2.94766417554825,291292595.323941,-1.4430346181252502,-0.9590630537637156,North America,UM,MEX
1999,Mexico,MX,2.0575293407116853,0.6949999928474426,100300576.0,1.46277339085317,146717633.875964,3.87921905326874,389089550.261908,-2.41644566241557,-1.6519617307272494,North America,UM,MEX
2000,Mexico,MX,1.5344473729335262,0.7020000219345093,101719672.0,1.43568272158527,146037646.439654,2.85292725900281,290199760.785766,-1.41724453741754,-0.9871572013157818,North America,UM,MEX
2001,Mexico,MX,1.78243663912554,0.7049999833106995,103067072.0,1.45193177410168,149646252.16133702,3.29001488282705,339091963.92833596,-1.8380831087253704,-1.2659569419937824,North America,UM,MEX
2002,Mexico,MX,1.659240731048563,0.7099999785423279,104355608.0,1.41893148571648,148074014.123429,3.0194838826259,315101260.055308,-1.60055239690942,-1.1279983656865795,North America,UM,MEX
2003,Mexico,MX,1.5190747221045882,0.7170000076293945,105640456.0,1.41383735661365,149357778.352666,2.72437668459557,287803152.96067595,-1.31053932798192,-0.9269378276443734,North America,UM,MEX
