Year,Country,Cropland,Grazing,Forest,Fishing,Builtup,Carbon
1964,Western Europe,0.5789108473979758,0.14009369476502187,0.8060624757510583,0.13774333450815293,0.07612460939031397,0.0
1965,Western Europe,0.5761032493619753,0.13909892790411135,0.8100036652302385,0.13597590938143492,0.07436592422514023,0.0
1966,Western Europe,0.5361402581738992,0.1383302114530089,0.8143647903801342,0.13478932046668896,0.07131570277498697,0.0
1967,Western Europe,0.6412060227196523,0.1372838939921751,0.8166094449036101,0.1333808021136054,0.08741629583343906,0.0
1968,Western Europe,0.6315551102040282,0.13543331497666344,0.8277458814689752,0.13220883971761135,0.0869763984338361,0.0
1969,Western Europe,0.6273593307823174,0.13371120161416303,0.8238583443442249,0.1304641555788662,0.0870689513427719,0.0
1970,Western Europe,0.5921291784474676,0.1301462737738476,0.8200869063828087,0.12997192849212807,0.082887942992113,0.0
1971,Western Europe,0.6472033372481222,0.13082538510855968,0.8215502251277466,0.1290633447571118,0.09254492583144494,0.0
1972,Western Europe,0.67174990722646,0.13008341441810112,0.8268172840254104,0.1288598100725329,0.0950118945545065,0.0
1973,Western Europe,0.679337334479932,0.1278964068238789,0.8275018041645883,0.1275039636991045,0.09656005992708999,0.0
1974,Western Europe,0.6904261474742166,0.12677806911318268,0.8226018389536356,0.1274670430666962,0.0991988900812048,0.0
1975,Western Europe,0.6332390696798795,0.12536040272003654,0.8206136625111864,0.12703317889281032,0.09113433212703224,0.0
1976,Western Europe,0.5617180957679732,0.12383230958157172,0.8192653199571819,0.12661004837949671,0.08149935378735636,0.0
1977,Western Europe,0.6358486375461989,0.12307960306871996,0.8193314176325999,0.12701877404965167,0.09103906957917067,0.0
1978,Western Europe,0.6884615851581191,0.12254128883281315,0.8171108797036576,0.12709343903452142,0.0980974896080886,0.0
1979,Western Europe,0.68587220647441,0.1217895089901259,0.8171725100826858,0.12721977779443325,0.09790779542751724,0.0
1980,Western Europe,0.7172779115948479,0.1210505752534298,0.8142937779944024,0.12711532618428756,0.10291051649435733,0.0
1981,Western Europe,0.7003631955789335,0.12069152763453207,0.8140064428679948,0.12724876719354328,0.10127820215638746,0.0
1982,Western Europe,0.7556177844659445,0.1194694721972855,0.8134934972324486,0.1264289481279962,0.11002732472946718,0.0
1983,Western Europe,0.7004297395770224,0.11834972210958696,0.8111377122312801,0.12594383311142685,0.10150592548064216,0.0
1984,Western Europe,0.8387838195246341,0.11654312877207615,0.8093726636591906,0.12489202227840672,0.12043056105192684,0.0
1985,Western Europe,0.8348817034642543,0.11482137112058513,0.8076878140555548,0.1239171401638706,0.11983416397608468,0.0
1986,Western Europe,0.7876857288981105,0.11304202730705425,0.8053873411963072,0.12265223323846493,0.11487952368740098,0.0
1987,Western Europe,0.8306277951616584,0.11147821764143616,0.8026340011793521,0.12202462131279435,0.11968884251651014,0.0
1988,Western Europe,0.8556386968787979,0.10985467021818028,0.8014558896352513,0.12122902380161435,0.12424717035913135,0.0
1989,Western Europe,0.8497770781073888,0.10890538338018604,0.7976876331903924,0.12049202561253182,0.12434695577962987,0.0
1990,Western Europe,0.8415770077849957,0.10746953295047457,0.8051683354060672,0.12008877308444947,0.12326045824788405,0.0
1991,Western Europe,0.8793267170987752,0.10667605667627383,0.8017144966431394,0.1192546344195444,0.12889377585582526,0.0
1992,Western Europe,0.825130628265424,0.10699614804124846,0.8078946007450796,0.11966517488953357,0.12182644191699868,0.0
1993,Western Europe,0.7856752037606781,0.10635539020601018,0.8034026399792473,0.11900097686155985,0.11834799938277175,0.0
1994,Western Europe,0.8112869025129159,0.10556213165062417,0.8007244802928871,0.1181654780453863,0.12292315242906485,0.0
1995,Western Europe,0.8153460672323559,0.10474143043894836,0.7974254678376945,0.11729850272491275,0.1244946784497648,0.0
1996,Western Europe,0.8691750287448627,0.10419230572228523,0.7969295400077137,0.11673502460259068,0.13254441248218984,0.0
1997,Western Europe,0.8809901591434497,0.10383068207546363,0.7946419807248631,0.1163812076152386,0.13502470153094534,0.0
1998,Western Europe,0.9412237781922452,0.10356395609636652,0.7932911981742965,0.11613348687968388,0.1434045822713136,0.0
1999,Western Europe,0.932347268289332,0.10331924307086683,0.7910974064858889,0.1159102362087729,0.1441987479120932,0.0
2000,Western Europe,0.9170933305625404,0.10314045674001662,0.789083325165271,0.11576121654041625,0.143297607027906,0.0
2001,Western Europe,0.8981053348020342,0.1029398149557342,0.7859526487496012,0.11560369395455318,0.14244828221922806,0.0
2002,Western Europe,0.9108927744894584,0.10254984542101657,0.7844455504231913,0.11523323628360528,0.14204749871718325,0.0
2003,Western Europe,0.8082862362590153,0.101671104028127,0.7786775669271488,0.11431279233169435,0.12876455613558288,0.0
2004,Western Europe,0.9448353761240876,0.1010997986315077,0.7751862410403401,0.1137371270302131,0.15037517068164027,0.0
2005,Western Europe,0.880388540515895,0.10026362285638013,0.7717955435073175,0.11286262585840545,0.1403853240259962,0.0
2006,Western Europe,0.8404099268308506,0.0997495970916331,0.7713274078529201,0.11234993515857623,0.1346495312105012,0.0
2007,Western Europe,0.8160005614466034,0.09984371111077853,0.7705642172517705,0.11196650394813247,0.13272909454321355,0.0
2008,Western Europe,0.8821779532581716,0.10004818394417207,0.7703234335418162,0.11202890848084683,0.1440182142921719,0.0
2009,Western Europe,0.9031564497816414,0.10018334496079287,0.7676615236700334,0.11226425587536687,0.14878757477269208,0.0
2010,Western Europe,0.8561710958044414,0.09999796359564207,0.7686218261152544,0.11162640294894216,0.14373296313334244,0.0
2011,Western Europe,0.7824144520540479,0.099821385836339,0.7673995620687667,0.11066537895862363,0.13355365061908905,0.0
2012,Western Europe,0.8159661346791366,0.09897301321674286,0.7644315759119085,0.11013660528477427,0.1393304829212875,0.0
2013,Western Europe,0.799376902672893,0.09794412943661823,0.7614326507844938,0.11010546036336298,0.13735141047002455,0.0
2014,Western Europe,0.8557970988676685,0.09789638932647744,0.7581856330140051,0.10997025907929477,0.14828132028503024,0.0
2015,Western Europe,0.8330722787729108,0.09625238607247767,0.7537179471951123,0.10988586462532476,0.14195671178439653,0.0
2016,Western Europe,0.7021831483498702,0.09660343870549648,0.7525006786907673,0.10959092851101394,0.12367312627898247,0.0
1961,Western Asia,0.5190164818586488,0.25954488394000125,0.7681016535744284,0.3612227818141761,0.019933197396160725,0.0
1962,Western Asia,0.5619281243058989,0.2521992503513244,0.7504949416938569,0.3515941199235476,0.02093887637802117,0.0
1963,Western Asia,0.5863826212566824,0.24478266169000726,0.7316822364740813,0.3418336705576437,0.020498114615990142,0.0
1964,Western Asia,0.5393354844466848,0.23662812807613026,0.7137711614989468,0.3327290534468593,0.02182204420613397,0.0
1965,Western Asia,0.5338659951423894,0.2281191892742161,0.6979354157084041,0.32338265171408803,0.02190755703487198,0.0
1966,Western Asia,0.5247691909043762,0.22150288377270666,0.6816005939664657,0.3152956932129114,0.02159771326854096,0.0
1967,Western Asia,0.5593220337382869,0.21520901409736606,0.6648916196169534,0.3065926738325689,0.02342656643320333,0.0
1968,Western Asia,0.5250138489960688,0.20938814302184697,0.6462040877915041,0.2983776558386853,0.022905041239507054,0.0
1969,Western Asia,0.5468076053420647,0.2022199689167294,0.6290241138839029,0.2888889380913032,0.023570000139835515,0.0
1970,Western Asia,0.5028175235922995,0.19681285890023567,0.6124354321805857,0.2822066488645396,0.02278625374359201,0.0
1971,Western Asia,0.5604781839583889,0.19036057366477824,0.5966875293922337,0.32278294569053084,0.02462743037801301,0.0
1972,Western Asia,0.5808217236780777,0.1874228327732878,0.5820048803812533,0.3154744124137733,0.025885062518970547,0.0
1973,Western Asia,0.4419279477151951,0.18228182266640788,0.5687510943033389,0.3053275972205,0.021545610025899543,0.0
1974,Western Asia,0.4937791751492448,0.17722209720629628,0.5524118322063204,0.2982991407545524,0.025089293496316774,0.0
1975,Western Asia,0.5331706733426731,0.1720472942282839,0.5380622562145877,0.2902550494665255,0.024594343374854912,0.0
1976,Western Asia,0.5690099498918644,0.16661187651654075,0.5231307157419468,0.2822087792681575,0.02697018963657329,0.0
1977,Western Asia,0.5331637755121564,0.16244858903088225,0.5082032340888182,0.27599144901252776,0.02592855812881539,0.0
1978,Western Asia,0.5333166415883723,0.1575178234587324,0.4931349145450008,0.2690282160089739,0.02720399574944515,0.0
1979,Western Asia,0.5194542151012504,0.15370870829912334,0.4792375534641127,0.26221054094206936,0.025804277750334576,0.0
1980,Western Asia,0.5333373018983678,0.14978976726149448,0.46578733880609,0.2550145117496754,0.028154848695504938,0.0
1981,Western Asia,0.5175261105304761,0.14585560940248335,0.4516859421878765,0.2484039813433981,0.02666992391139185,0.0
1982,Western Asia,0.5298888886594277,0.1410726349103526,0.4372292370202475,0.24013265213843304,0.029020469777068764,0.0
1983,Western Asia,0.49220453488172294,0.1370932263506323,0.4234625908710882,0.2328564647612578,0.028990229940900437,0.0
1984,Western Asia,0.4863823975203362,0.13363853984799678,0.4120954015637092,0.225034123688096,0.028880303910416176,0.0
1985,Western Asia,0.5256930942887458,0.1321115338606868,0.399163846687086,0.2179348549313358,0.03504949691485315,0.0
1986,Western Asia,0.558070890974812,0.13030264912936926,0.3884021919696761,0.21091077658344526,0.03664224632507919,0.0
1987,Western Asia,0.5480687210559074,0.1296347457413732,0.379658536789741,0.20547871576369625,0.03786771747544063,0.0
1988,Western Asia,0.5989307027592922,0.12696536908524084,0.3704988151043533,0.20014638779618235,0.04223110699387768,0.0
1989,Western Asia,0.4670144619928786,0.12619036630005978,0.362085395526858,0.19518435154081248,0.037500473438772434,0.0
1990,Western Asia,0.5645217036754289,0.12394244512823124,0.3530091382573078,0.19094505719308644,0.04281645522131134,0.0
1991,Western Asia,0.5263716154365237,0.1209089520740451,0.34503710425738826,0.1861943126939484,0.03868332910028233,0.0
1992,Western Asia,0.5289240397757048,0.12798033778922407,0.3414195550977054,0.183726040732671,0.0419798597127343,0.0
1993,Western Asia,0.5369556880451531,0.12573949448734534,0.33370107901872736,0.17962459740865488,0.042816897775359915,0.0
1994,Western Asia,0.5060970115817629,0.12376048927013444,0.32692865513648595,0.1753771039530098,0.04304070156752236,0.0
1995,Western Asia,0.4862829904452709,0.12179952144650498,0.32001262071305825,0.17116046368485394,0.039218002455399636,0.0
1996,Western Asia,0.4944920457639247,0.12031200605461867,0.3142537061228904,0.16742373450075146,0.03921856863456501,0.0
1997,Western Asia,0.4522088537574041,0.118953393159681,0.30780333772584145,0.16400667998076615,0.037635815151578635,0.0
1998,Western Asia,0.507332739086909,0.1179237209864448,0.3017810062527944,0.1608001447657967,0.042071017336485945,0.0
1999,Western Asia,0.431333719231548,0.1162610686150917,0.29557304566871395,0.15774987595336193,0.037898659971770186,0.0
2000,Western Asia,0.450281534272016,0.11447061058336525,0.28960908060623475,0.15482519042838613,0.0384251073247089,0.0
2001,Western Asia,0.4410871423250336,0.11220890259215092,0.2836602899264033,0.1519657790639627,0.04068122283200823,0.0
2002,Western Asia,0.479103039453759,0.1103276314460642,0.27846470806543017,0.14891258727858572,0.045451324183423784,0.0
2003,Western Asia,0.4559642729225344,0.10780770975105022,0.2717801598073489,0.14520203866708442,0.04436888136284915,0.0
2004,Western Asia,0.4465086171257225,0.10393271015563524,0.2611853434496613,0.1393505396971091,0.04475276271779075,0.0
2005,Western Asia,0.4495446833964831,0.10142307923546272,0.2550334293911789,0.13554944456883575,0.045276737233067625,0.0
2006,Western Asia,0.4357944598682607,0.0993729633883495,0.2496873017398369,0.13204174475866567,0.04570499450187576,0.0
2007,Western Asia,0.3771155901747353,0.09663332414529464,0.2451837980044025,0.12861957576001426,0.04378876434569138,0.0
2008,Western Asia,0.3309631154374844,0.0944581748124945,0.24082366748782225,0.1257416295986616,0.039162979631037216,0.0
2009,Western Asia,0.35773103060228745,0.09252389688849176,0.23596293712151697,0.12320739330315172,0.04048756430017654,0.0
2010,Western Asia,0.35644489434631377,0.09000368253255306,0.2326304357462519,0.11996907510353433,0.04307799269803682,0.0
2011,Western Asia,0.355697556903686,0.08742415504037354,0.2289376774322905,0.11667586561707002,0.0436328275722292,0.0
2012,Western Asia,0.34384476168629435,0.0853682476871775,0.22510592683359307,0.11407653792257084,0.04277529648474406,0.0
2013,Western Asia,0.3470796596470497,0.08388154885014103,0.2215807796319664,0.11219099942483797,0.044239217599762105,0.0
2014,Western Asia,0.3131537519947879,0.08245517772471668,0.21819747358468636,0.1103044498175025,0.04170335621822932,0.0
2015,Western Asia,0.32259563809196984,0.0810984354179674,0.21460715695955493,0.10854858817889866,0.04080433592365408,0.0
2016,Western Asia,0.3110396713336709,0.07954449566262099,0.2120701840141672,0.10669952118987612,0.04203878290528377,0.0
1961,Western Africa,0.4683706213067171,0.9991483180409664,0.7896693994168101,0.29412781523180265,0.023988392304709782,0.0
1962,Western Africa,0.4827690126524233,0.9758826216555824,0.7724272855302657,0.2872785724744472,0.024743947071960804,0.0
1963,Western Africa,0.5007656750134718,0.9519035160072026,0.7543232564614227,0.2802127590231777,0.024935380936118474,0.0
1964,Western Africa,0.4963985041391275,0.929431907673966,0.7370503915770342,0.2735974640336564,0.024889345509900376,0.0
1965,Western Africa,0.5077922089082292,0.9060343355249312,0.7209076947308259,0.2667096075820176,0.025087833634735192,0.0
1966,Western Africa,0.48376382964250697,0.8859397213365501,0.7054723405232135,0.2607941165191565,0.025565661751150152,0.0
1967,Western Africa,0.4958699791839341,0.8638809291314192,0.689039997171405,0.25430032765250843,0.026080165215910885,0.0
1968,Western Africa,0.487631687084112,0.8429160073949646,0.6710030098657501,0.24812889095677074,0.02604026601194869,0.0
1969,Western Africa,0.5292753080499938,0.8180210894907349,0.6536497410727087,0.24080058266051854,0.02665569483899836,0.0
1970,Western Africa,0.5272225136452873,0.8007280194486824,0.6370854165382515,0.2357073922971392,0.027972204412197086,0.0
1971,Western Africa,0.5052690947480413,0.7790891066152654,0.6211704751156886,0.2297814453262451,0.027996503701519442,0.0
1972,Western Africa,0.4226519495162993,0.7629567845082793,0.6055823484641589,0.22502344234720645,0.025795010139475813,0.0
1973,Western Africa,0.4436226098024338,0.7396931518069559,0.5908492340815967,0.2181621589583625,0.02590173785531567,0.0
1974,Western Africa,0.4690322191389405,0.7236687111115212,0.5745501984935782,0.213433583169586,0.02892117632832828,0.0
1975,Western Africa,0.4270193998026507,0.7048570653957117,0.5594080788661098,0.20788308456283724,0.02785030013588481,0.0
1976,Western Africa,0.4095758369383101,0.685717370476802,0.5443400787299641,0.20222920933253047,0.0268518567620928,0.0
1977,Western Africa,0.3593558126551758,0.6744011594518692,0.5295218947380511,0.1978040552797732,0.026186578694101764,0.0
1978,Western Africa,0.3634830712389133,0.6585201687713961,0.5140833583858702,0.1928089967838678,0.02752140357515336,0.0
1979,Western Africa,0.35704120283333524,0.6429881164080642,0.49622507933458,0.18793354113897556,0.028092377245200133,0.0
1980,Western Africa,0.34507882697780234,0.6277648838488137,0.4786537984445338,0.18282722419894926,0.02655968244349084,0.0
1981,Western Africa,0.3546658679629341,0.6128865803797972,0.4636488085506078,0.17818467440440244,0.03005870306160485,0.0
1982,Western Africa,0.3618527545714931,0.5939411289522835,0.4509875398097899,0.17236677451761376,0.030659116773372862,0.0
1983,Western Africa,0.3330085291163265,0.5783090129630883,0.43830936303108975,0.16723363860514556,0.02899646355775937,0.0
1984,Western Africa,0.3508974210370895,0.5598934453656005,0.42569976373588586,0.16162965908154872,0.028977731907530942,0.0
1985,Western Africa,0.3848830292258745,0.5428566456117114,0.4119372184813419,0.15644158682699882,0.03114671718475777,0.0
1986,Western Africa,0.40876849997904297,0.5267585310583083,0.3994266813516916,0.1512060412241372,0.031350077651063665,0.0
1987,Western Africa,0.4069846707945032,0.5130930583545078,0.3884334047174751,0.14703177384118934,0.03166738924761048,0.0
1988,Western Africa,0.421014994211072,0.4999686594122064,0.37782876388376097,0.1428711982796151,0.033113920604032614,0.0
1989,Western Africa,0.4375444525164018,0.4870578084601408,0.36733105918684267,0.13894510194143506,0.03479375636215617,0.0
1990,Western Africa,0.4437317754821253,0.4768525548939176,0.3511910336300779,0.13551962258602698,0.03524502529913851,0.0
1991,Western Africa,0.4737595106674926,0.4637688279775625,0.339673290478798,0.13171240488150987,0.038470780276692165,0.0
1992,Western Africa,0.4998249726364424,0.4563009191179336,0.33252165929755,0.12936967250898768,0.04042912864691178,0.0
1993,Western Africa,0.4917364163207998,0.4449538743911728,0.32119493349346084,0.12592112271590172,0.03930427545959297,0.0
1994,Western Africa,0.4812313654824036,0.43583664733877264,0.31082552497218896,0.12234146348055673,0.03836397856356221,0.0
1995,Western Africa,0.5042247660593026,0.4230429267101479,0.3003801015721727,0.11876378324771447,0.03947724204200295,0.0
1996,Western Africa,0.5193422616514722,0.4114317819485037,0.2910895207745166,0.11550580215790675,0.04025618320552262,0.0
1997,Western Africa,0.5090033119413437,0.4017206106048035,0.28125952174630403,0.11246692636751096,0.040007125984096926,0.0
1998,Western Africa,0.5577297620805639,0.3913734227122847,0.2719681406353613,0.10956822779974508,0.04336259644849472,0.0
1999,Western Africa,0.55834722722361,0.3826619690519977,0.26269952106995625,0.10677116400661907,0.044042073854863084,0.0
2000,Western Africa,0.5315863833256189,0.3744699934103803,0.2538673523899693,0.10414428318232696,0.042517203399559736,0.0
2001,Western Africa,0.5237730851207099,0.3674599486172883,0.24539257480038695,0.1016216723291588,0.04336352114887743,0.0
2002,Western Africa,0.5276769551677242,0.3580038849601201,0.2377519582297864,0.09900807018257493,0.04313168883604706,0.0
2003,Western Africa,0.5402313887491542,0.3474664013896305,0.2290936021786155,0.0960029609142045,0.04406078745423474,0.0
2004,Western Africa,0.5395128761994428,0.3384825749610493,0.22130299042047774,0.09333450805857353,0.04547425971322065,0.0
2005,Western Africa,0.551966060405624,0.3330613063524556,0.2136655834689072,0.0904455268727559,0.04632276809585203,0.0
2006,Western Africa,0.5598108742098442,0.3235603189001961,0.20689744789734507,0.0878654558781933,0.047450251318669284,0.0
2007,Western Africa,0.5251423576393311,0.3145176868587615,0.19948818801651505,0.08541405762796292,0.04464987152735892,0.0
2008,Western Africa,0.5687058700179443,0.3068769718797449,0.19242460442194198,0.08334369485473625,0.04905910836074447,0.0
2009,Western Africa,0.48971534594168,0.2999426850203372,0.1850508780447829,0.08146243926257082,0.04627149109586359,0.0
2010,Western Africa,0.5316366923851676,0.2910094609205023,0.17887101688810192,0.07904012445163347,0.049567974648074165,0.0
2011,Western Africa,0.4982697992002138,0.2816749484394949,0.17262323973655375,0.07650480815689742,0.04695297639924144,0.0
2012,Western Africa,0.5362339129907648,0.2738080442835357,0.16627915838151572,0.07436810414195139,0.05189373079803209,0.0
2013,Western Africa,0.527706486911572,0.2674868910539239,0.16020308963736504,0.07265123646223408,0.05286255754307795,0.0
2014,Western Africa,0.5390929980513567,0.26106440382331514,0.15430941920783395,0.0709068457871315,0.05510612403013418,0.0
2015,Western Africa,0.5419564294613148,0.2548974207850206,0.14837941913777747,0.06923185176701935,0.057067798369483565,0.0
2016,Western Africa,0.5327583928734745,0.2484746512432436,0.14328038705002655,0.06748738441430709,0.0574958447751119,0.0
1961,Southern Europe,0.5521032842071347,0.16516140620003786,0.4715234772135208,0.09892833641552423,0.021381405715891595,0.0
1962,Southern Europe,0.5734503016584832,0.16228764379079255,0.4670103386735098,0.09784032868291236,0.02218413276568459,0.0
1963,Southern Europe,0.5870524203670258,0.15886858331167333,0.4680977808869541,0.09665256813588792,0.022199181711426142,0.0
1964,Southern Europe,0.5674017209230207,0.15672817557305524,0.4661650706206973,0.09561975282486172,0.022082283031792525,0.0
1965,Southern Europe,0.5730267440139852,0.15383921460921354,0.4659316836014273,0.0945066391791236,0.02305956827664953,0.0
1966,Southern Europe,0.5988584353418863,0.15307592140186266,0.4649778167605769,0.09376190759072596,0.02282546259935673,0.0
1967,Southern Europe,0.6271290033528807,0.15096218358623198,0.4696171670601331,0.09282341504576937,0.024827076123852942,0.0
1968,Southern Europe,0.6018957413062848,0.14905733941272925,0.4698147308937371,0.09199371771086633,0.023902589353425468,0.0
1969,Southern Europe,0.6277771707656497,0.14653945651489592,0.4688404457312853,0.09069165435057408,0.024974977687098405,0.0
1970,Southern Europe,0.610557683911964,0.145108053298358,0.4676273307730455,0.09017522239815187,0.02545842117307778,0.0
1971,Southern Europe,0.651493861557138,0.14065098810738674,0.4642203106052728,0.08928582641560913,0.029161422618520044,0.0
1972,Southern Europe,0.6136188475177989,0.13915875534623484,0.4643462368733648,0.08880801343989785,0.02753656738995169,0.0
1973,Southern Europe,0.6065189935462589,0.13629071240043628,0.4633763069314213,0.0874686311919076,0.02742822058540997,0.0
1974,Southern Europe,0.637103067908424,0.1348460289873803,0.4626895450341894,0.08697927541478412,0.02842250959383495,0.0
1975,Southern Europe,0.6407211373859321,0.13280706020237426,0.4614372810744254,0.08617940367536972,0.029464268061097008,0.0
1976,Southern Europe,0.6140316947097535,0.13015385828396875,0.4619110205400026,0.08533602147113907,0.02776290716876583,0.0
1977,Southern Europe,0.5892975340592023,0.1303418944475731,0.4603787621218566,0.08501544189171684,0.02602715929469309,0.0
1978,Southern Europe,0.6309419546336985,0.12946383984573187,0.4583658047653583,0.08446368622922104,0.029140745483366662,0.0
1979,Southern Europe,0.6170243273028451,0.12839851130153582,0.4561323089584999,0.0839781723974847,0.028888663978026675,0.0
1980,Southern Europe,0.6731735432744803,0.12748630408383965,0.4525402282539788,0.08341299463347343,0.03139829024070874,0.0
1981,Southern Europe,0.6105959716478093,0.12695272922167336,0.450760536339264,0.0830697635965381,0.030255340599615963,0.0
1982,Southern Europe,0.6385550128160848,0.12523773567543067,0.4491189397368848,0.08217795363775737,0.02986075401856118,0.0
1983,Southern Europe,0.6526077779258759,0.12229501053232912,0.4504502389926585,0.0815931796982301,0.031733014085018475,0.0
1984,Southern Europe,0.7340839077161478,0.12050211499138627,0.4489157720686604,0.08073231175144417,0.03406394430264099,0.0
1985,Southern Europe,0.7200518623204194,0.1197408247506828,0.44891396280583895,0.08002100321936999,0.03503133683405902,0.0
1986,Southern Europe,0.7125343327359606,0.118210008679235,0.452814196247823,0.07922120009579275,0.034415671339672466,0.0
1987,Southern Europe,0.7705905612411987,0.11773990422000727,0.4517079592368169,0.07892424095430997,0.03800406571034831,0.0
1988,Southern Europe,0.7503208792513383,0.11693095838756586,0.4510605541295061,0.07859476046604705,0.03609092091791248,0.0
1989,Southern Europe,0.7425135089972503,0.11720800155643785,0.448063942210017,0.0783595677342413,0.036289248969361074,0.0
1990,Southern Europe,0.7008240991904645,0.11696669162064699,0.4463144304134413,0.07838031081707457,0.03376927166909168,0.0
1991,Southern Europe,0.7635672710469924,0.11647570014241025,0.44663956360165297,0.07815786325043476,0.03774385398264958,0.0
1992,Southern Europe,0.6617465030161604,0.09766473085052854,0.4621296614007005,0.07782357509926338,0.04304744878686593,0.0
1993,Southern Europe,0.6837581575783983,0.09735093812143138,0.4618107299376462,0.07773967616848147,0.044574158762392936,0.0
1994,Southern Europe,0.6731128720947965,0.0967854291593704,0.4623871786937452,0.0775179234119654,0.04493110761386484,0.0
1995,Southern Europe,0.6318728507478759,0.0961922464562384,0.462340347548839,0.07722903772318021,0.04440280472895969,0.0
1996,Southern Europe,0.7109474054737597,0.09577370953556767,0.46362795776828103,0.07708949152552222,0.045967727314368635,0.0
1997,Southern Europe,0.71567322117902,0.09544764710393247,0.4635680266327913,0.07703661829132542,0.0473377686256337,0.0
1998,Southern Europe,0.7421056904372497,0.09516318470062232,0.4636625602085852,0.07698879730078563,0.049115411834966566,0.0
1999,Southern Europe,0.7089802691228239,0.0939257115769249,0.4627829990048778,0.07687735257743304,0.04924465840693957,0.0
2000,Southern Europe,0.7267380414312603,0.09343963723752728,0.4614831796220448,0.07672773320404813,0.04800307210776132,0.0
2001,Southern Europe,0.7010884247483274,0.0928734437655766,0.4589800934301505,0.0764873996416188,0.04815418955908414,0.0
2002,Southern Europe,0.7063920289658341,0.09200436425205867,0.4569845830777118,0.07603292901510393,0.048761898798676484,0.0
2003,Southern Europe,0.6553347419112044,0.09069810040273314,0.4522091781361621,0.07516684460735376,0.04398446145325731,0.0
2004,Southern Europe,0.7435902020943216,0.08959269342164612,0.4486395772372197,0.07450890420402671,0.05255977086329477,0.0
2005,Southern Europe,0.6175120325618788,0.08793982240153024,0.445163094376141,0.0736624415648194,0.04570814267271951,0.0
2006,Southern Europe,0.6407617004801575,0.08360646291959772,0.4616213323301179,0.07422022683410621,0.044352419158694686,0.0
2007,Southern Europe,0.6653311251050497,0.08140654160119795,0.4609232688851776,0.07377043168252491,0.04582113379055292,0.0
2008,Southern Europe,0.6725594865147813,0.08275498020097767,0.460888741457251,0.07362957970513781,0.04597337328533235,0.0
2009,Southern Europe,0.6151974389564675,0.08255499540059355,0.4601327520831364,0.07370757886969075,0.04352856390245682,0.0
2010,Southern Europe,0.6246189601192985,0.0816958140274662,0.4625223966965162,0.0732261818240083,0.0433916826552093,0.0
2011,Southern Europe,0.6297137860557811,0.0804964375395123,0.4627661472572823,0.07284874609352023,0.044991197607045605,0.0
2012,Southern Europe,0.5523111903872082,0.07807086611043967,0.46295498344779207,0.07289645438336965,0.03993494802551633,0.0
2013,Southern Europe,0.6483673888427173,0.08268974813683815,0.4637522801374172,0.07338368740943267,0.04562336528720021,0.0
2014,Southern Europe,0.6063735258905917,0.0799150341132131,0.46449206871618,0.07381063758303577,0.044109719682929316,0.0
2015,Southern Europe,0.6000541934899642,0.08000081443736295,0.464171582574332,0.07428269924930979,0.04413154914621032,0.0
2016,Southern Europe,0.6403832261764256,0.07945271696833453,0.4654226149873424,0.07443259757188815,0.046808195102885024,0.0
1961,Southern Asia,0.32927834560714503,0.04172737349510696,0.0608994274121881,0.1145161018854194,0.018111930985682024,0.0
1962,Southern Asia,0.3263053712237802,0.04086495406566947,0.05953095199133921,0.11190159500780324,0.018216091146297863,0.0
1963,Southern Asia,0.3190041261650955,0.03989526965021768,0.05756608159212345,0.10920155491061796,0.018020491694862792,0.0
1964,Southern Asia,0.3137483420142009,0.03940415849842005,0.06006693232292151,0.10667664905985637,0.01811112020777441,0.0
1965,Southern Asia,0.29800359637170565,0.03861889370196028,0.059049101825774324,0.10404625317825253,0.017550143307469755,0.0
1966,Southern Asia,0.29180276902266394,0.037912501383555966,0.057281712595599076,0.10179860584536687,0.01756661487470958,0.0
1967,Southern Asia,0.3141898627072449,0.03653706412765438,0.05816507046224165,0.09932976834120913,0.019116554101227732,0.0
1968,Southern Asia,0.3284700621663109,0.03562065476653158,0.05663138722711556,0.09698912801463623,0.020318759254662363,0.0
1969,Southern Asia,0.3354426750616968,0.03428873912317114,0.055440387672338144,0.09419489270470402,0.0212488409706429,0.0
1970,Southern Asia,0.3498426070966088,0.033389492761990214,0.056031116001422666,0.09227401179889773,0.022515503842128567,0.0
1971,Southern Asia,0.3359401890332652,0.030576597603263075,0.0497842466122717,0.0934669207262497,0.023171583375991855,0.0
1972,Southern Asia,0.31808162619547103,0.029839860976315538,0.048564513654995464,0.0916568528193956,0.02230937461281339,0.0
1973,Southern Asia,0.33312303609311394,0.02886540873377133,0.048397761390966326,0.08901592851230769,0.023688914985323672,0.0
1974,Southern Asia,0.303214308211831,0.02836161842654745,0.04726892066358928,0.08726412337197971,0.02211285215693379,0.0
1975,Southern Asia,0.3274241965201557,0.02772559390756657,0.046131954142543036,0.08518994810757742,0.02437610350818609,0.0
1976,Southern Asia,0.3236559328940249,0.02690969453786057,0.04549763967002715,0.08308411277367167,0.024695026917110337,0.0
1977,Southern Asia,0.32875236094378185,0.026366559101623742,0.044620351154832316,0.08149232595677529,0.02559994070939069,0.0
1978,Southern Asia,0.33411446062679245,0.025692103221037047,0.04332556925843649,0.07967002549945656,0.02664715844226801,0.0
1979,Southern Asia,0.3155789302621345,0.02501916606099157,0.042392719665152366,0.07789520613445826,0.025727322211281184,0.0
